Unnamed: 0,mid,uid,个人昵称,个人主页,发布时间,内容来自,展示内容,全部内容,转发数量,评论数量,点赞数量,展示内容_情感分析,全部内容_情感分析
403,4541014130298647,6571433287,CCCCC小姐的猫,https://weibo.com/6571433287,2020年08月23日 09:19,荣耀V10 我AI的快,#福州大学#有些人有必要辱骂学校吗...拎得清吗...​,,0,1,7,"{'惊讶': 0.7733025550842285, '愤怒': 0.1879420280456543, '厌恶': 0.10957041382789612, '恐惧': 0.09151917695999146, '中性': 0.04024803638458252, '悲伤': 0.02776186726987362, '喜悦': 0.0009737208602018654}",{'error': '文本为空'}
404,4541013592650037,5191849201,金金猪大乐透,https://weibo.com/5191849201,2020年08月23日 09:17,iPhone客户端,#福州大学#这个确实可以取消入学资格。招生简章的录取资格条件部分是有规定的，当事人不具备规定上的录取资格​,,0,1,35,"{'惊讶': 0.2343280166387558, '愤怒': 0.2282051295042038, '中性': 0.22042153775691986, '悲伤': 0.13598300516605377, '厌恶': 0.09749254584312439, '恐惧': 0.07110600918531418, '喜悦': 0.010970868170261383}",{'error': '文本为空'}
405,4541013484112923,6025830315,口头减肥发烧友,https://weibo.com/6025830315,2020年08月23日 09:17,nova 5z,#福州大学#属实吓一大跳以为学校又犯事了呢​,,0,4,4,"{'惊讶': 0.991461455821991, '愤怒': 0.9909999370574951, '恐惧': 0.9519404172897339, '厌恶': 0.4892062544822693, '悲伤': 0.012806537561118603, '中性': 0.003857852891087532, '喜悦': 0.0022270886693149805}",{'error': '文本为空'}
406,4541013466813321,1567592787,八千万你怎么这么能吃啊,https://weibo.com/1567592787,2020年08月23日 09:17,草莓味iPhone 8 Plus,#福州大学#对动物都没有丝毫的怜悯之心这种人以后去了哪种岗位都令人害怕​,,0,0,16,"{'恐惧': 0.9995277523994446, '厌恶': 0.9994639754295349, '愤怒': 0.9962292909622192, '惊讶': 0.5193048715591431, '悲伤': 0.4849945902824402, '中性': 0.009983714669942856, '喜悦': 0.0005178639548830688}",{'error': '文本为空'}
407,4541013182122821,2448209742,小掀女的三千墙头,https://weibo.com/2448209742,2020年08月23日 09:16,iPhone客户端,#福州大学##福州大学#虐狗不对，可以法律制裁，可以道德谴责，但是发动网络舆论，大声疾呼，影响校方行为，微博zhifa，长远看是不可取的​,,0,3,21,"{'厌恶': 0.9825021028518677, '愤怒': 0.9100183248519897, '惊讶': 0.8488143086433411, '恐惧': 0.590825080871582, '悲伤': 0.01597045175731182, '中性': 0.009922062046825886, '喜悦': 0.0003631497093010694}",{'error': '文本为空'}
408,4541011970238197,5671239511,邱小则,https://weibo.com/5671239511,2020年08月23日 09:11,iPhone客户端,#福州大学#理性的处理，别畏惧网络言论，因为多是情绪发泄，更多的是网络暴力，从针对事件的讨论已经上升到对人身的暴力。重庆​,,0,9,26,"{'恐惧': 0.9185382127761841, '中性': 0.8962360620498657, '愤怒': 0.7037718892097473, '惊讶': 0.5502129197120667, '厌恶': 0.2160135954618454, '悲伤': 0.013097789138555527, '喜悦': 0.0007984310504980385}",{'error': '文本为空'}
409,4541009529409117,2845823241,郭奕明,https://weibo.com/2845823241,2020年08月23日 09:01,土木工程超话,土木工程超话这下就尴尬了，连带其录取的硕士学校#福州大学#也被挤上热搜了舆论是把双刃剑​,,0,0,8,"{'愤怒': 0.9976412057876587, '惊讶': 0.995698094367981, '悲伤': 0.9222760796546936, '恐惧': 0.8232916593551636, '厌恶': 0.7097187638282776, '中性': 0.009448656812310219, '喜悦': 0.00047472334699705243}",{'error': '文本为空'}
410,4541009272247337,6749435952,椰椰椰椰椰子东,https://weibo.com/6749435952,2020年08月23日 09:00,iPhone客户端,#福州大学#不是，和福州大学有关系吗？他是受到过福大的培养还是教育了？他现在有福大的学籍吗？他注册报道了吗？和福大的一花一草有半毛钱关系？这都能扯到福大的吗？福州·福州大学​,,0,2,11,"{'惊讶': 0.8952639102935791, '中性': 0.22910726070404053, '愤怒': 0.1380263715982437, '悲伤': 0.04965797811746597, '厌恶': 0.035925980657339096, '恐惧': 0.00942661426961422, '喜悦': 0.002270188182592392}",{'error': '文本为空'}
411,4541008593819959,6618683982,四处乱蹿的吃瓜猹,https://weibo.com/6618683982,2020年08月23日 08:57,华为畅享10 Plus,#福州大学#？？？有毛病吗？跟学校有什么关系啊，录取之前谁知道这是个什么人？但这个男的确实太不是人​,,0,5,23,"{'惊讶': 0.9502224326133728, '厌恶': 0.9018622040748596, '愤怒': 0.49191758036613464, '恐惧': 0.06388489156961441, '中性': 0.04573588818311691, '悲伤': 0.014111239463090897, '喜悦': 0.0003376734966877848}",{'error': '文本为空'}
412,4541008144243781,5159472295,听昕盺,https://weibo.com/5159472295,2020年08月23日 08:56,☁💦💨Android,#福州大学#嗯？一早起来看见母校上rs还是人吗，是畜生吧，建议取消录取​,,0,2,8,"{'愤怒': 0.9964748620986938, '厌恶': 0.9841759204864502, '惊讶': 0.9563866853713989, '恐惧': 0.9428489208221436, '悲伤': 0.5283487439155579, '中性': 0.07085348665714264, '喜悦': 0.0015596110606566072}",{'error': '文本为空'}
413,4541005925459957,1882968110,心比嗓子疼,https://weibo.com/1882968110,2020年08月23日 08:47,HUAWEI nova 2s,#福州大学#这种肯定是要退学了吧，考研究生是要面试的，为啥面试？那国家用不能培养一个反社会的人吧，现在出了这种事情，舆论关注这么大，网友的眼睛都盯着呢？这事都能糊弄过去，估计福州大学以后的招生都会有问题了​,,0,1,0,"{'惊讶': 0.8380897045135498, '愤怒': 0.7025773525238037, '厌恶': 0.5040643811225891, '悲伤': 0.2391696572303772, '恐惧': 0.07252203673124313, '中性': 0.010576839558780193, '喜悦': 0.0005729145486839116}",{'error': '文本为空'}
414,4541005426073586,3749846677,普通网友花00,https://weibo.com/3749846677,2020年08月23日 08:45,红米Redmi,#福州大学#首先，虐狗的biss。但是，这个人只是一个准研究生，还没正式入学，为什么好多人不分青红皂白乱喷福大？其次，我也认为这种人不配为研究生，学校应该好好考虑真的要招收这样的学生吗。但是，一些人拥到学校官博下开始阴阳怪气，越来越多的人企图用微博舆论来影响行政管理，细思极恐？​,,0,1,0,"{'愤怒': 0.9924229979515076, '厌恶': 0.9815183877944946, '恐惧': 0.973789393901825, '惊讶': 0.9720957279205322, '悲伤': 0.01138301007449627, '中性': 0.0035478011704981327, '喜悦': 0.0006072426913306117}",{'error': '文本为空'}
415,4541003795793845,3201931572,喜麦楽堡,https://weibo.com/3201931572,2020年08月23日 08:38,iPhone客户端,#福州大学#不过是给学校施压吧....还保留这种人的录取资格......合适吗？​,,0,0,14,"{'惊讶': 0.956915557384491, '愤怒': 0.6215582489967346, '恐惧': 0.4310919940471649, '厌恶': 0.17582325637340546, '中性': 0.09161196649074554, '悲伤': 0.06005730479955673, '喜悦': 0.001476472127251327}",{'error': '文本为空'}
416,4541002952477798,6348863157,小熊猫在武仙座跳舞,https://weibo.com/6348863157,2020年08月23日 08:35,Android,#福州大学#我服了，有些人建议就建议，你阴阳怪气地干嘛？对对对，你们是没骂福州大学，但那语气跟什么似的，真以为自己是谁啊还用这个表情，人家学校招你了？要建议就不能好好说话吗，别人跟你这样建议你高兴？还参考浙大，你在内涵什么呢？拜托有病就去治好吗​,,0,1,0,"{'惊讶': 0.9374421238899231, '中性': 0.34591153264045715, '恐惧': 0.1956232488155365, '喜悦': 0.050244007259607315, '愤怒': 0.019508138298988342, '厌恶': 0.014477751217782497, '悲伤': 0.0009516952559351921}",{'error': '文本为空'}
417,4541002196719148,1825151213,长歌志在安邦,https://weibo.com/1825151213,2020年08月23日 08:32,荣耀V20 4800万3D相机,#福州大学#求学之前先学会做人吧不欺凌弱小，尊重生命连最基本的作为正常人的善良都没有现在对动物上手以后就是对同学对老师对家人有些为了蹭热度钓鱼的🐟到了🐴没了值得吗?​,,0,0,1,"{'中性': 0.9172429442405701, '惊讶': 0.8713863492012024, '悲伤': 0.004913243930786848, '愤怒': 0.004596190061420202, '厌恶': 0.004138531628996134, '恐惧': 0.002980479272082448, '喜悦': 0.0012579272734001279}",{'error': '文本为空'}
418,4541002113359122,6681411145,清梦入药,https://weibo.com/6681411145,2020年08月23日 08:32,HUAWEI Mate 30 5G,#福州大学#借住别人家打伤别人家宠物，且一开始谎话连篇不承认，事后不担责轻飘飘走了。不仁不义，无信无德，这种人还能顺利入学的话，福州大学研究生录取资格就是张白纸，什么妖魔鬼怪都行。​,,0,1,0,"{'愤怒': 0.955234944820404, '恐惧': 0.9417998194694519, '惊讶': 0.9010716080665588, '厌恶': 0.6928532719612122, '悲伤': 0.18182164430618286, '中性': 0.009828793816268444, '喜悦': 0.0006855160463601351}",{'error': '文本为空'}
419,4541001542405395,3181366211,丫丫_AILah,https://weibo.com/3181366211,2020年08月23日 08:29,💙🌧iPhone客户端,#福州大学#一早醒来看到母校上了rssrds虐狗这事主要还是个人问题...不必上升到骂学校吧...​,,1,16,64,"{'厌恶': 0.80971759557724, '惊讶': 0.6466188430786133, '愤怒': 0.6266620755195618, '恐惧': 0.5558025240898132, '悲伤': 0.06545529514551163, '中性': 0.023453887552022934, '喜悦': 0.0004486481484491378}",{'error': '文本为空'}
420,4541001274496265,7432723189,余生不默不欢,https://weibo.com/7432723189,2020年08月23日 08:28,HUAWEI Mate 20,#福州大学#两天前德国出法律要求家里养狗的每天必须遛狗的两小时，与此同时，我国一些网民还本着“规章制度”去替这个虐狗致死的人渣解释。住在别人家里，虐死别人家的狗，这叫恩将仇报。理性点，不说反社会人格，至少不符合研究生里要求的“品行端正”吧？这种人如果能被中国高校接受，不仅有辱高校的​展开,#福州大学#两天前德国出法律要求家里养狗的每天必须遛狗的两小时，与此同时，我国一些网民还本着“规章制度”去替这个虐狗致死的人渣解释。住在别人家里，虐死别人家的狗，这叫恩将仇报。理性点，不说反社会人格，至少不符合研究生里要求的“品行端正”吧？这种人如果能被中国高校接受，不仅有辱高校的名声，甚至有辱整个中国教育里“育人“的理念。,0,1,0,"{'惊讶': 0.8654419183731079, '厌恶': 0.7113437056541443, '愤怒': 0.6817367076873779, '恐惧': 0.3656785488128662, '悲伤': 0.35999810695648193, '中性': 0.09280522167682648, '喜悦': 0.0006692837341688573}","{'厌恶': 0.8655665516853333, '惊讶': 0.8262956142425537, '愤怒': 0.6641249656677246, '恐惧': 0.3790619671344757, '悲伤': 0.25972598791122437, '中性': 0.05994876101613045, '喜悦': 0.0005445277784019709}"
421,4541000444023442,5635587968,Joker的柒玖,https://weibo.com/5635587968,2020年08月23日 08:25,vivo手机,#福州大学#这跟学校有什么关系吗怎么不把他幼儿园小学中学全部艾特一遍别说什么只是建议建议不会好好说话？​,,0,1,5,"{'惊讶': 0.8816065788269043, '中性': 0.4277312159538269, '厌恶': 0.2414514422416687, '愤怒': 0.20651857554912567, '恐惧': 0.18650652468204498, '悲伤': 0.05171820893883705, '喜悦': 0.001039008959196508}",{'error': '文本为空'}
422,4541000150945416,7327848589,笑容叛徒,https://weibo.com/7327848589,2020年08月23日 08:24,丘比特亲选Android,#福州大学#每次出事情都要带上大学哪里没有人渣​,,0,1,9,"{'惊讶': 0.7310522794723511, '中性': 0.6882750988006592, '愤怒': 0.13418048620224, '厌恶': 0.09768087416887283, '恐惧': 0.045650843530893326, '喜悦': 0.010131604969501495, '悲伤': 0.007454301696270704}",{'error': '文本为空'}
423,4540998875352975,1909683473,小帅小帅创造奇迹,https://weibo.com/1909683473,2020年08月23日 08:19,温柔男孩的Android,#福州大学#大家不是想骂学校，而是应该尽可能快的出来给一个大家满意的解决方案或者预先办法才能挡住舆论吧​,,0,4,24,"{'中性': 0.7046714425086975, '惊讶': 0.5954263210296631, '厌恶': 0.018220024183392525, '喜悦': 0.0035401403438299894, '恐惧': 0.002462964504957199, '愤怒': 0.0017116148956120014, '悲伤': 0.001609285594895482}",{'error': '文本为空'}
424,4540998648859006,5921721767,快去快去快去看书,https://weibo.com/5921721767,2020年08月23日 08:18,iPhone客户端,#福州大学#建议不录取，这次是虐狗下次可能就是伤人了。学校也不想放个危险分子在校园里吧？​,,0,3,14,"{'厌恶': 0.9725472331047058, '愤怒': 0.971213698387146, '恐惧': 0.9422891139984131, '惊讶': 0.9154417514801025, '中性': 0.5702478885650635, '悲伤': 0.4064926505088806, '喜悦': 0.0006020557484589517}",{'error': '文本为空'}
425,4540997486249934,1738271217,塔希岛新来游民,https://weibo.com/1738271217,2020年08月23日 08:13,iPhone客户端,#福州大学#作为一个平时对猫啊狗啊不怎么感兴趣的同志看着都觉得过分，更何况那些爱猫爱狗人士；道德品性有问题，建议取消研究生入学资格​,,0,0,0,"{'厌恶': 0.973572850227356, '愤怒': 0.9490368962287903, '惊讶': 0.8975331783294678, '恐惧': 0.33167213201522827, '悲伤': 0.2828286290168762, '中性': 0.017803288996219635, '喜悦': 0.0005311654531396925}",{'error': '文本为空'}
426,4540992324111264,5035875550,风之奂奂奂儿,https://weibo.com/5035875550,2020年08月23日 07:53,vivo手机,#福州大学#骂学校的有病吧福州大学很好的一个超好的姐姐就在那还有这种事上升到学校真没必要骂个人就够了​,,0,1,13,"{'厌恶': 0.9359598755836487, '悲伤': 0.7223598957061768, '愤怒': 0.6877906322479248, '惊讶': 0.6627578139305115, '中性': 0.21207621693611145, '恐惧': 0.12805581092834473, '喜悦': 0.0008649457595311105}",{'error': '文本为空'}
427,4540991882922719,2407327783,沁美天帝,https://weibo.com/2407327783,2020年08月23日 07:51,水柒人子心超话,#福州大学#福州大学表示，我做错了什么广州​,,0,1,10,"{'惊讶': 0.74480801820755, '中性': 0.31755733489990234, '愤怒': 0.2956230640411377, '厌恶': 0.20759280025959015, '恐惧': 0.14283880591392517, '悲伤': 0.07002884149551392, '喜悦': 0.0008669982198625803}",{'error': '文本为空'}
428,4540991808476307,7051862509,游星58175,https://weibo.com/7051862509,2020年08月23日 07:51,红米Note7 4800万相机,#福州大学#虐狗毫无疑问需要谴责，但是过分给学校施压真的好吗，学校都有自己的规章制度，如果按照规章制度，该怎么处理去处理，要是学校处罚太轻，比如之前某个事件，那么谴责学校倒能理解，但是现在福州大学，第一还没处理，就不能好好等学校回应吗？第二，如果规章制度里，这个男的的行为可能并没​展开,#福州大学#虐狗毫无疑问需要谴责，但是过分给学校施压真的好吗，学校都有自己的规章制度，如果按照规章制度，该怎么处理去处理，要是学校处罚太轻，比如之前某个事件，那么谴责学校倒能理解，但是现在福州大学，第一还没处理，就不能好好等学校回应吗？第二，如果规章制度里，这个男的的行为可能并没达到开除的地步，所以学校给了其他处罚，那么是不是又要给学校施压了？如果真是这样，那么学校的规章制度不就是个摆设了，可以随大众心意随意解释更改了吗。我记得罗翔老师的一句话，具体记不清了，大概意思是，法律不仅是对普通民众的约束，也是对执法者的一种约束。学校规章制度不也是这样吗，如果不受规章制度约束，可以随意处理违反者，这又是不是对的,0,0,0,"{'厌恶': 0.8006508350372314, '惊讶': 0.6563339829444885, '愤怒': 0.4434141516685486, '恐惧': 0.055686961859464645, '中性': 0.04792790859937668, '悲伤': 0.03425239399075508, '喜悦': 0.00033432472264394164}","{'惊讶': 0.6394848823547363, '厌恶': 0.15685608983039856, '愤怒': 0.10964527726173401, '悲伤': 0.09595607221126556, '中性': 0.07957812398672104, '恐惧': 0.057093583047389984, '喜悦': 0.0003861375153064728}"
